,id,gender,age,company_name,intern_role,internship_duration,academic_gpa,number_of_internships_completed,number_of_certification,intern_technical_skills,programming_level,technical_skills_required,technical_interview_score,education,department,internship_success
1834,1cfd0922-873a-455e-93f6-ca3483e3db59,female,24,CLIMDES,Backend,12,3.7275728471468534,2,7,"['C++', 'SQL', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",224,student,Statistics,True
1835,cd2404a5-c59a-4630-8ecc-027301f499b1,male,21,CLIMDES,Frontend,3,3.6572531986126915,1,10,"['CSS', 'Python', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",237,student,Engineering,True
1836,90f800ee-c119-4bdd-94cd-aa34a602aa11,female,22,CLIMDES,Frontend,3,2.783483766066107,0,2,"['JavaScript', 'SQL', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",182,student,Mathematics,False
1837,8d41cd45-a45e-48d6-a6f3-2ce9462bebbb,male,23,CLIMDES,Frontend,3,3.91189654235272,3,9,"['HTML', 'Python', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",245,graduate,Mathematics,True
1838,0e6dc149-00e5-4250-accf-e4ef2bed26c2,female,24,CLIMDES,Frontend,6,3.6379936512122604,1,6,"['CSS', 'SQL', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",226,student,Statistics,True
1839,8ade7418-817d-4870-ad0a-7f3154168a5b,female,25,CLIMDES,Backend,6,3.7406251672445854,5,10,"['C', 'Java', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",220,student,Statistics,True
1840,65bf244d-b34d-4bf2-813f-d44d00f9983e,female,25,CLIMDES,Backend,12,2.0694623019133997,0,1,"['C++', 'SQL', 'C']",Beginner,"['Python', 'Java', 'SQL']",177,graduate,Engineering,False
1841,73f854bd-7dc0-4eed-abab-4a2c7bdf749e,female,22,CLIMDES,Backend,3,2.535122002020019,1,0,"['Java', 'CSS', 'C++']",Beginner,"['Python', 'Java', 'SQL']",186,student,Engineering,False
1842,ad7cc23e-20a7-4f24-8a14-e2406f740ae4,female,22,CLIMDES,Backend,12,2.2016229341458926,0,2,"['Java', 'C', 'C++']",Beginner,"['Python', 'Java', 'SQL']",156,student,Statistics,False
1843,e805f18e-c1d5-4664-80d5-ee3e1ac1c29a,male,22,CLIMDES,Machine Learning,3,3.6787434622427666,1,7,"['CSS', 'SQL', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",238,graduate,Statistics,True
1844,c46a445e-085f-4935-82a1-e6c3bce65122,female,24,CLIMDES,Frontend,6,3.883552766210986,5,4,"['CSS', 'JavaScript', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",249,student,Computer Science,True
1845,f0cdc8ee-5870-481d-a682-42a1a221dace,male,21,CLIMDES,Backend,3,2.8850742166969194,1,0,"['C++', 'Java', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",164,student,Statistics,False
1846,3d0d4067-d519-4be6-8b9d-bc91f51b8c0a,male,22,CLIMDES,Machine Learning,6,2.370427317580728,1,1,"['PowerPoint', 'Python', 'Pandas']",Intermediate,"['Python', 'SQL', 'Machine Learning']",190,graduate,Computer Science,False
1847,7a4b2586-0410-4cba-8ddc-fad1e11d6a99,female,22,CLIMDES,Machine Learning,6,2.4495619905290527,0,2,"['HTML', 'Python', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",191,student,Computer Science,False
1848,19c09910-6db4-48e6-8138-de0669d169c7,female,22,CLIMDES,Frontend,6,2.2205463039700186,0,1,"['Python', 'SQL', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",176,graduate,Mathematics,False
1849,d8867646-4e97-4532-8be0-a7eac6a4fdec,male,21,CLIMDES,Backend,6,3.5553493403442205,2,8,"['Java', 'C++', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",230,student,Mathematics,True
1850,dc579cb6-56fa-4dc0-ba93-a5ec247c53ba,male,23,CLIMDES,Machine Learning,6,3.628874208550896,3,9,"['HTML', 'CSS', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",226,student,Statistics,True
1851,8d4147eb-e80b-4e36-9363-3e7bbd8d2503,male,21,CLIMDES,Frontend,3,3.999844327683599,1,7,"['HTML', 'CSS', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",239,graduate,Statistics,True
1852,1aab1dec-f35c-4a5e-8e68-97f91411172d,female,24,CLIMDES,Machine Learning,3,3.6132178713920307,3,10,"['HTML', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",226,student,Computer Science,True
1853,079f7414-fc63-4e89-8ad6-bee4afee4470,female,24,CLIMDES,Machine Learning,3,2.589903231914156,2,0,"['SQL', 'Excel', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",167,student,Mathematics,False
1854,ca1bb77e-23b4-43ea-8459-9da25bec2bdd,male,23,CLIMDES,Backend,3,2.5051404208266996,0,1,"['C', 'CSS', 'C++']",Beginner,"['Python', 'Java', 'SQL']",165,student,Statistics,False
1855,f339a378-fcb9-4706-95d3-2f0bf2f0c6d9,female,23,CLIMDES,Frontend,3,2.2325749011942895,2,1,"['JavaScript', 'Python', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",197,student,Statistics,False
1856,d70e9e3e-5c7e-48aa-8764-1929a08a6270,female,24,CLIMDES,Frontend,12,2.163473112743993,1,0,"['R', 'CSS', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",151,student,Computer Science,False
1857,4b8fd1fe-5908-435b-bfbf-9419bb815c17,male,22,CLIMDES,Frontend,12,2.643192483315117,0,0,"['Python', 'CSS', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",183,student,Mathematics,False
1858,f342c3f1-4649-4f20-89c5-6213f9e230b3,female,23,CLIMDES,Machine Learning,6,2.532689904968922,0,0,"['HTML', 'SQL', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",159,student,Engineering,False
1859,46c18c24-6291-4d00-81ff-da3e3e684331,female,21,CLIMDES,Backend,12,3.993702352281428,1,8,"['C', 'Java', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",234,student,Mathematics,True
1860,72351860-f493-404e-bca7-ef5a26f8730d,female,21,CLIMDES,Backend,12,2.883760832107567,1,1,"['SQL', 'C', 'C++']",Beginner,"['Python', 'Java', 'SQL']",158,student,Statistics,False
1861,f8ccb750-408f-4c55-9877-9408c5ebdd57,female,23,CLIMDES,Machine Learning,12,2.9037707440347886,2,0,"['HTML', 'Python', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",187,student,Engineering,False
1862,5e135244-1e59-4e85-b6b4-fbf90ebd4063,male,25,CLIMDES,Backend,6,3.9339698388484052,2,4,"['Python', 'C', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",236,student,Computer Science,True
1863,eff27e85-ce68-4a17-ab7e-756758cc2eaf,female,24,CLIMDES,Backend,3,3.714351363512479,1,10,"['Java', 'C++', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",246,student,Engineering,True
1864,3424efb1-c666-447b-8397-3e32519f8bae,male,23,CLIMDES,Frontend,6,2.54112781678398,0,0,"['Python', 'R', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",151,student,Engineering,False
1865,690c18d0-3167-4169-8fdc-ad4a1eacc5f4,male,21,CLIMDES,Frontend,3,3.8091610779631675,2,7,"['HTML', 'Python', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",235,student,Computer Science,True
1866,388857b7-5846-4e61-b765-bf074ea70a3a,female,25,CLIMDES,Machine Learning,3,3.5781338900114905,3,5,"['Machine Learning', 'CSS', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",237,graduate,Computer Science,True
1867,af7a785d-c3c7-49bf-ab12-d80a8cc3d57f,male,24,CLIMDES,Machine Learning,12,3.604458032839561,2,9,"['Machine Learning', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",246,graduate,Mathematics,True
1868,099b3ad6-a8e7-400f-b4db-9d1ffa0d96b6,male,22,CLIMDES,Machine Learning,6,2.454260050672274,1,0,"['Python', 'PowerPoint', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",174,graduate,Statistics,False
1869,02a92027-cd68-4205-a64a-ce8252b25a74,male,21,CLIMDES,Frontend,3,2.9742752260661653,2,1,"['CSS', 'JavaScript', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",187,graduate,Statistics,False
1870,64e75146-7215-4d0a-9fdb-991fc3484a72,female,25,CLIMDES,Machine Learning,12,3.7149025995883074,4,3,"['Python', 'HTML', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",224,graduate,Computer Science,True
1871,a247beb2-8112-4073-86ea-977d6545355d,male,24,CLIMDES,Machine Learning,12,3.8432127478325437,2,6,"['CSS', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",227,student,Statistics,True
1872,9b43327b-b26b-4771-9214-00d818b16ac7,female,24,CLIMDES,Backend,12,2.7322774434212724,2,2,"['CSS', 'SQL', 'C']",Beginner,"['Python', 'Java', 'SQL']",177,graduate,Statistics,False
1873,b63c86c7-623f-4a5b-99cc-048549f5605c,male,24,CLIMDES,Backend,3,2.9359824227247744,2,1,"['SQL', 'C', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",157,graduate,Mathematics,False
1874,2be4c45c-be37-45a4-9fd8-9316ed95cec0,male,25,CLIMDES,Machine Learning,3,2.8968254230750983,2,1,"['PowerPoint', 'Pandas', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",155,student,Statistics,False
1875,d3a43c2e-6f07-4c1d-a79d-a19c1daf78a0,male,24,CLIMDES,Frontend,12,3.6507956274102265,3,9,"['JavaScript', 'SQL', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",236,graduate,Engineering,True
1876,5858a928-0857-45ea-b3cb-0f8ede486a26,male,23,CLIMDES,Machine Learning,12,2.6112650965160107,2,1,"['Pandas', 'HTML', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",172,graduate,Mathematics,False
1877,92b1c7f5-73d6-4e02-b33b-7d258c8d2c33,male,25,CLIMDES,Machine Learning,3,3.6214711016123338,1,3,"['Machine Learning', 'HTML', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",245,student,Statistics,True
1878,e50720c7-e534-4054-bc4a-3e7d669bfdc8,female,24,CLIMDES,Machine Learning,6,3.978591161570787,2,5,"['Python', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",222,student,Computer Science,True
1879,fc004a46-258c-4119-874e-7e3ac3275bed,male,23,CLIMDES,Backend,6,2.908466932838646,2,2,"['SQL', 'C', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",158,graduate,Computer Science,False
1880,8826b60d-da43-463e-9126-e9fbed4eb615,male,22,CLIMDES,Backend,3,2.2938041530553948,2,0,"['Java', 'CSS', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",167,graduate,Computer Science,False
1881,a08862be-257b-4d86-acbe-93ee376f73af,female,25,CLIMDES,Frontend,12,2.836897675708725,2,0,"['CSS', 'SQL', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",150,graduate,Statistics,False
1882,f5880448-1aac-4b0d-ba02-8bbfeb5e167a,female,24,CLIMDES,Machine Learning,12,3.62395316482367,2,5,"['SQL', 'HTML', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",227,graduate,Mathematics,True
1883,7b6e61ac-72fb-4af7-beac-94c726cba302,male,24,CLIMDES,Frontend,12,3.967598072716742,2,7,"['JavaScript', 'HTML', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",231,student,Statistics,True
1884,3369ec17-e901-4100-9b00-50c0a9e876a1,female,22,CLIMDES,Frontend,3,3.6707593240874785,5,6,"['JavaScript', 'SQL', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",240,student,Engineering,True
1885,3e273ec5-9bf8-4170-a239-2fb921013c80,female,24,CLIMDES,Backend,12,2.093774064688806,0,1,"['C', 'SQL', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",165,graduate,Statistics,False
1886,9f861d66-f2a2-48de-8234-cef51f1e7703,female,21,CLIMDES,Frontend,12,2.3212641667607583,2,0,"['Excel', 'R', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",178,student,Computer Science,False
1887,046fd96a-6da9-4b04-bb4b-839548961e19,male,22,CLIMDES,Frontend,6,3.8843154521804677,3,8,"['CSS', 'HTML', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",236,graduate,Engineering,True
1888,b647ed6a-f388-42ba-9122-5e34254a4c05,female,25,CLIMDES,Frontend,6,3.6219043637103203,1,3,"['JavaScript', 'HTML', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",231,graduate,Mathematics,True
1889,e6fc3eeb-e772-450e-96a3-4f1e63196f08,female,23,CLIMDES,Backend,3,2.392617771841161,2,2,"['C++', 'C', 'Java']",Beginner,"['Python', 'Java', 'SQL']",167,student,Mathematics,False
1890,b67d0170-ba4e-434c-a080-c0d3ccd68f59,female,22,CLIMDES,Frontend,3,3.60602726079775,1,5,"['HTML', 'CSS', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",223,student,Statistics,True
1891,7fc7824c-18f9-4445-bf81-c2a94e13873d,female,21,CLIMDES,Machine Learning,12,3.777889471700466,2,6,"['Python', 'CSS', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",221,student,Statistics,True
1892,b1abe714-2286-4a7e-b2c7-0d5229fe4fcc,female,24,CLIMDES,Frontend,3,2.4632052407539966,0,1,"['SQL', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",171,graduate,Engineering,False
1893,c3ad361b-f35a-446e-8d51-effa53fe5d4d,female,21,CLIMDES,Frontend,3,2.116041510699258,1,0,"['R', 'CSS', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",159,graduate,Computer Science,False
1894,60921e80-e7c0-4eb8-a27d-e0b4a9d31be0,male,22,CLIMDES,Machine Learning,6,3.914082519447885,5,10,"['SQL', 'Python', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",234,student,Mathematics,True
1895,1473d982-2200-4f31-b845-e7b99e77fd4d,male,21,CLIMDES,Machine Learning,6,3.6680689320323796,5,7,"['CSS', 'Machine Learning', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",235,graduate,Computer Science,True
1896,428b47a6-978e-4ba6-baf1-85c80b36fcef,female,23,CLIMDES,Backend,3,3.5753655479714808,4,5,"['C', 'C++', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",245,graduate,Statistics,True
1897,c1264f89-49ba-47a7-af08-ae3267760d73,male,23,CLIMDES,Machine Learning,12,2.4782942080693817,0,2,"['Python', 'HTML', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",158,graduate,Computer Science,False
1898,49dcf356-910f-44c4-902b-c17d9f477489,male,21,CLIMDES,Backend,12,2.320848831485618,0,0,"['CSS', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",181,graduate,Computer Science,False
1899,fc668e97-0e14-4d64-a4d3-a787ace7e83e,male,22,CLIMDES,Frontend,6,2.850558249187694,0,2,"['SQL', 'R', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",197,graduate,Statistics,False
1900,3e613428-02ab-4d41-a4ba-9932ee7f1a23,male,25,CLIMDES,Frontend,6,2.739552436655397,0,0,"['Excel', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",187,graduate,Engineering,False
1901,5dbe789d-293f-4936-aa65-1c5d65c72b6d,male,22,CLIMDES,Frontend,12,2.2202091620791062,2,0,"['R', 'Python', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",190,graduate,Computer Science,False
1902,b77d4fd1-4583-4ef8-86a9-a8db8e3ab4f5,male,21,CLIMDES,Frontend,6,2.422403612654219,0,1,"['JavaScript', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",190,student,Computer Science,False
1903,e7ee95f7-8440-44d7-84ad-79f4cc6a4f35,female,24,CLIMDES,Machine Learning,12,3.8445506755064622,2,4,"['HTML', 'Python', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",233,student,Engineering,True
1904,27868f3b-b25e-4d94-b3d1-272ee1e65d36,female,23,CLIMDES,Frontend,12,2.715284541251536,2,2,"['Python', 'JavaScript', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",175,graduate,Statistics,False
1905,f998410b-f3d1-47ae-b76c-b5405066156a,female,24,CLIMDES,Machine Learning,12,3.6748444995664937,5,4,"['SQL', 'Python', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",236,graduate,Computer Science,True
1906,7f57d90d-faa7-4451-8043-e38e33bafa58,male,24,CLIMDES,Machine Learning,6,3.5283438166437935,3,9,"['CSS', 'Machine Learning', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",237,student,Statistics,True
1907,760bc12a-7834-4969-9c8c-99e2f292d145,female,25,CLIMDES,Backend,12,3.8742297792305407,3,4,"['SQL', 'Python', 'C']",Intermediate,"['Python', 'Java', 'SQL']",235,student,Mathematics,True
1908,9b97b308-7125-4730-993b-240e382317bf,male,21,CLIMDES,Frontend,3,3.6324652875755588,1,5,"['HTML', 'Python', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",235,student,Engineering,True
1909,1291d09f-6f4e-401f-b410-8f870c0825fd,female,25,CLIMDES,Frontend,12,3.6481341494522805,5,3,"['SQL', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",246,student,Engineering,True
1910,160a8832-cf63-4c53-a07b-3b1064132f03,female,22,CLIMDES,Backend,3,3.595232384706029,5,8,"['C', 'Python', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",230,student,Engineering,True
1911,db4b1adb-6bd5-49e4-97eb-484f2b4a43cc,male,24,CLIMDES,Frontend,12,3.71792654670693,1,7,"['Python', 'JavaScript', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",236,student,Computer Science,True
1912,6f3bf303-a2ba-4e9f-b989-5d53c3ed1c8f,male,21,CLIMDES,Frontend,6,2.1715809519130636,2,1,"['R', 'SQL', 'JavaScript']",Beginner,"['HTML', 'CSS', 'JavaScript']",166,graduate,Statistics,False
1913,382b1b17-c543-48e3-9c5c-5ec2b9488c79,male,25,CLIMDES,Machine Learning,6,3.598914765786924,3,4,"['Python', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",226,graduate,Engineering,True
1914,70fab30b-b6a5-4a07-8129-662dbfb34601,female,22,CLIMDES,Backend,3,3.7718886630665462,3,6,"['SQL', 'Java', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",223,student,Mathematics,True
1915,fdb4776b-38c6-47b8-9967-13a4ebf78273,male,25,CLIMDES,Backend,12,2.684825726317518,2,2,"['C', 'CSS', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",168,graduate,Mathematics,False
1916,4f1e0cb4-3d60-40d4-b5f9-708f7ef1e7b4,male,25,CLIMDES,Frontend,12,2.8224654194502676,1,2,"['Python', 'R', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",175,graduate,Mathematics,False
1917,4d82c061-6d01-47fc-adf7-ecc838da9fa7,male,25,CLIMDES,Machine Learning,12,3.7935664182497755,1,7,"['HTML', 'Machine Learning', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",221,graduate,Mathematics,True
1918,3a0a0d78-e657-4cd6-be8b-4364f202f118,male,25,CLIMDES,Frontend,12,2.657198157831031,2,0,"['JavaScript', 'SQL', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",197,graduate,Engineering,False
1919,27623a60-fe3a-4cda-a79e-5d3aeba7f519,male,25,CLIMDES,Frontend,6,2.582632566501092,2,2,"['R', 'CSS', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",173,student,Engineering,False
1920,c45e7078-1c7f-4e39-9d82-e4a03ecf24bb,male,25,CLIMDES,Backend,6,2.1881061338613175,0,1,"['C++', 'Java', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",174,graduate,Statistics,False
1921,64694d32-5186-4a6c-ab52-258d8744b854,female,23,CLIMDES,Machine Learning,12,3.6125744572681806,2,5,"['SQL', 'Python', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",241,student,Mathematics,True
1922,cc5d3095-cb88-4d88-87a0-6d2055cb84a0,male,23,CLIMDES,Machine Learning,12,2.7364640808247667,0,0,"['PowerPoint', 'HTML', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",182,graduate,Engineering,False
1923,56fd6fb8-64b3-4396-833b-c7c70bef17d7,male,25,CLIMDES,Machine Learning,12,3.750591218673336,4,6,"['CSS', 'HTML', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",240,student,Engineering,True
1924,a0c7e02d-8218-4334-bbcf-84e1d4150b1c,female,22,CLIMDES,Machine Learning,3,3.5763954497182002,2,6,"['Python', 'CSS', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",245,student,Engineering,True
1925,5f98449d-2621-478b-8122-51f551455628,male,25,CLIMDES,Frontend,3,2.215767573457275,2,1,"['Python', 'R', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",162,student,Engineering,False
1926,9c4ee921-4b82-46f8-99c8-22bc795c293b,male,22,CLIMDES,Machine Learning,6,2.9880660925250897,0,2,"['Pandas', 'PowerPoint', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",192,student,Mathematics,False
1927,666994fa-affb-4133-8705-df47281cd983,male,23,CLIMDES,Machine Learning,12,2.3649575265567337,0,2,"['SQL', 'Pandas', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",170,graduate,Mathematics,False
1928,d204be37-e0e0-4e15-995f-7498a7e82014,male,22,CLIMDES,Machine Learning,12,2.9467376469700124,2,2,"['Excel', 'SQL', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",150,student,Statistics,False
1929,d4550e3e-4b8c-4d69-a00f-da2470877518,male,21,CLIMDES,Backend,6,2.818999157784905,2,0,"['C', 'SQL', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",192,graduate,Engineering,False
1930,781597df-b1dc-46df-9037-5a7f2f81a4e8,male,22,CLIMDES,Machine Learning,6,3.5260764881486804,3,7,"['CSS', 'Machine Learning', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",241,student,Computer Science,True
1931,48eed6a2-2af3-4c77-8e13-5ef4efbca337,female,22,CLIMDES,Frontend,6,2.2005704884249604,1,2,"['CSS', 'SQL', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",193,student,Mathematics,False
1932,5eb94df4-68af-4839-be11-383f9ae075f8,female,25,CLIMDES,Machine Learning,12,2.8832660099579037,0,2,"['HTML', 'Python', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",173,student,Computer Science,False
1933,ddcf33d5-04d1-40d5-95ab-71aaeb73c3f7,male,25,CLIMDES,Machine Learning,3,3.5483505411733374,1,8,"['Machine Learning', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",222,student,Statistics,True
1934,ed0e0b92-b228-4786-b7ba-a4952ff193de,male,21,CLIMDES,Backend,3,3.5282555589255393,1,8,"['Python', 'SQL', 'C']",Intermediate,"['Python', 'Java', 'SQL']",229,student,Computer Science,True
1935,e4fda2d9-315c-4964-9410-dfdef866a5ca,female,25,CLIMDES,Frontend,6,2.3286499923365813,1,2,"['Excel', 'Python', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",196,student,Computer Science,False
1936,1d8d24c0-0f34-4b2a-a824-82696508296d,male,22,CLIMDES,Backend,12,2.155825224766235,2,2,"['C', 'CSS', 'Java']",Beginner,"['Python', 'Java', 'SQL']",151,student,Mathematics,False
1937,aecdcd1f-3669-4ff7-8a2f-1635570e05fb,male,23,CLIMDES,Backend,12,3.7310017483487963,3,4,"['Python', 'Java', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",231,graduate,Computer Science,True
1938,bc253417-8c07-42b1-be1f-97b7b2680620,male,24,CLIMDES,Machine Learning,6,2.955774702223015,2,2,"['Python', 'PowerPoint', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",150,graduate,Mathematics,False
1939,0c48144c-86cb-4899-b831-bb6553780a1d,male,22,CLIMDES,Backend,12,2.2391249463648144,1,1,"['SQL', 'C', 'Java']",Beginner,"['Python', 'Java', 'SQL']",182,graduate,Computer Science,False
1940,9f349924-724c-4f92-836f-bc7e4b00ef38,male,23,CLIMDES,Frontend,3,2.8285333989781645,0,2,"['JavaScript', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",192,graduate,Computer Science,False
1941,709730c8-e952-4e11-9fc9-26aebc863e62,male,23,CLIMDES,Backend,12,2.009138245049937,1,0,"['C++', 'Java', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",155,student,Computer Science,False
1942,0b3ef3c7-ef31-4ded-9828-dd1811f206e8,female,25,CLIMDES,Frontend,12,2.443609742520338,1,2,"['JavaScript', 'Python', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",169,student,Mathematics,False
1943,bac260ff-af53-4be4-a560-a50662e3ff96,male,25,CLIMDES,Backend,12,3.5120847951295966,5,9,"['Java', 'SQL', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",241,graduate,Statistics,True
1944,21ef842f-fc3d-4d85-9647-268bc3491019,female,21,CLIMDES,Frontend,6,2.847238433375205,2,0,"['R', 'SQL', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",162,graduate,Statistics,False
1945,7de8915b-1ff3-4df3-a9fc-4b5969d60207,female,21,CLIMDES,Machine Learning,6,2.0734435170601877,2,0,"['Pandas', 'PowerPoint', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",184,graduate,Engineering,False
1946,bd35246c-0bbb-4c07-8adb-fe7f3d6f74fd,female,21,CLIMDES,Backend,12,2.6917163611830324,2,0,"['SQL', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",161,graduate,Computer Science,False
1947,43f72f23-2137-4f3b-b58b-0e77e0eea085,male,23,CLIMDES,Frontend,6,2.2791518032452656,0,2,"['SQL', 'JavaScript', 'R']",Intermediate,"['HTML', 'CSS', 'JavaScript']",192,graduate,Mathematics,False
1948,543828f5-0b81-4383-8794-14bcf67b801f,female,21,CLIMDES,Frontend,3,3.7083706484119947,5,3,"['CSS', 'HTML', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",243,student,Statistics,True
1949,56139ae8-c5e8-41c6-9a76-ea2a1909742e,female,23,CLIMDES,Frontend,6,2.756628384942305,2,2,"['CSS', 'R', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",168,graduate,Mathematics,False
1950,f2b86021-1dcf-479a-869f-fe9621468ebd,male,22,CLIMDES,Machine Learning,3,3.9125423455690407,3,10,"['SQL', 'HTML', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",235,student,Statistics,True
1951,db411642-7cae-417d-9121-0845e7c5d780,male,22,CLIMDES,Machine Learning,12,2.4459775772156354,0,0,"['Python', 'SQL', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",176,student,Statistics,False
